,0,1
1571,33950,39867.0
1572,33950,39956.0
1573,33950,40056.0
1574,33950,40596.0
1575,33950,40852.0
1576,33950,40854.0
1577,34039,36689.0
1578,34039,39029.0
1579,34039,36291.0
1580,34039,36381.0
1581,34039,36382.0
1582,34039,36409.0
1583,34039,36411.0
1584,34039,36485.0
1585,34039,36486.0
1586,34039,36548.0
1587,34039,36550.0
1588,34039,36597.0
1589,34039,36670.0
1590,34039,36673.0
1591,34039,36775.0
1592,34039,36928.0
1593,34039,36929.0
1594,34039,36969.0
1595,34039,37026.0
1596,34039,37027.0
1597,34039,37121.0
1598,34039,37206.0
1599,34039,37207.0
1600,34039,37405.0
1601,34039,37406.0
1602,34039,37422.0
1603,34039,37581.0
1604,34039,37583.0
1605,34039,37590.0
1606,34039,37722.0
1607,34039,37724.0
1608,34039,37725.0
1609,34039,37846.0
1610,34039,37847.0
1611,34039,37848.0
1612,34039,37865.0
1613,34039,37988.0
1614,34039,38128.0
1615,34039,38129.0
1616,34039,38130.0
1617,34039,38131.0
1618,34039,38245.0
1619,34039,38355.0
1620,34039,38539.0
1621,34039,38550.0
1622,34039,38576.0
1623,34039,38577.0
1624,34039,38740.0
1625,34039,38744.0
1626,34039,38873.0
1627,34039,38875.0
1628,34039,39024.0
1629,34039,39025.0
1630,34039,39026.0
1631,34039,39163.0
1632,34039,39164.0
1633,34039,39165.0
1634,34039,39166.0
1635,34039,39305.0
1636,34039,39309.0
1637,38742,60950.0
1638,38742,51763.0
1639,38742,62411.0
1640,38742,63085.0
1641,38742,66903.0
1642,38742,66905.0
1643,38742,61329.0
1644,38742,58140.0
1645,38742,59452.0
1646,38742,66975.0
1647,38742,67004.0
1648,38742,61771.0
1649,38742,47292.0
1650,38742,55778.0
1651,38742,61609.0
1652,38742,62547.0
1653,38742,60951.0
1654,38742,67125.0
1655,38742,55776.0
1656,38742,47270.0
1657,38742,63071.0
1658,38742,46057.0
1659,38742,48530.0
1660,38742,54204.0
1661,38742,46058.0
1662,38742,49331.0
1663,38742,63348.0
1664,38742,48228.0
1665,38742,49045.0
1666,38742,54983.0
1667,38742,57345.0
1668,38742,61312.0
1669,38742,57691.0
1670,38742,49618.0
1671,38742,46690.0
1672,38742,49826.0
1673,38742,47912.0
1674,38742,62148.0
1675,38742,48227.0
1676,38742,46983.0
1677,38742,48230.0
1678,38742,54825.0
1679,38742,54187.0
1680,38742,58477.0
1681,38742,46529.0
1682,38742,49617.0
1683,38742,48110.0
1684,38742,50762.0
1685,38742,53132.0
1686,38742,47272.0
1687,38742,46054.0
1688,38742,60034.0
1689,38742,48377.0
1690,38742,51360.0
1691,38742,45684.0
1692,38742,58000.0
1693,38742,67012.0
1694,38742,58478.0
1695,38742,46250.0
1696,38742,47564.0
1697,38742,46380.0
1698,38742,45683.0
1699,38742,49830.0
1700,38742,51471.0
1701,38742,47902.0
1702,38742,46053.0
1703,38742,51886.0
1704,38742,47147.0
1705,38742,48235.0
1706,38742,46062.0
1707,38742,54679.0
1708,38742,49824.0
1709,38742,45513.0
1710,38742,49329.0
1711,38742,53129.0
1712,38742,49619.0
1713,38742,49827.0
1714,38742,58001.0
1715,38742,54826.0
1716,38742,62550.0
1717,38742,54526.0
1718,38742,52523.0
1719,38742,45512.0
1720,38742,45514.0
1721,38742,45515.0
1722,38742,45518.0
1723,38742,46056.0
1724,38742,46251.0
1725,38742,46691.0
1726,38742,46814.0
1727,38742,46815.0
1728,38742,46982.0
1729,38742,47158.0
1730,38742,47271.0
1731,38742,47294.0
1732,38742,47440.0
1733,38742,47692.0
1734,38742,47693.0
1735,38742,48107.0
1736,38742,48118.0
1737,38742,48229.0
1738,38742,48664.0
1739,38742,49177.0
1740,38742,49183.0
1741,38742,49330.0
1742,38742,49825.0
1743,38742,52797.0
1744,38742,56822.0
1745,38742,57864.0
1746,38742,57865.0
1747,38742,58002.0
1748,38742,58005.0
1749,38742,58025.0
1750,38742,60954.0
1751,38742,60961.0
1752,38742,61313.0
1753,38742,61460.0
1754,38742,61766.0
1755,38742,61770.0
1756,38742,62045.0
1757,38742,62147.0
1758,38742,62284.0
1759,38742,62429.0
1760,38742,62836.0
1761,38742,62967.0
1762,38742,62968.0
1763,38742,63072.0
1764,38742,63347.0
1765,38742,64269.0
1766,38742,66085.0
1767,38742,66087.0
1768,38742,66553.0
1769,38742,66656.0
1770,38742,66686.0
1771,38742,66798.0
1772,38742,66799.0
1773,38742,66835.0
1774,38742,66873.0
1775,38742,66874.0
1776,38742,66898.0
1777,38742,66899.0
1778,38742,66934.0
1779,38742,67389.0
1780,35247,38742.0
1781,35367,60950.0
1782,35367,39957.0
1783,35367,62411.0
1784,35367,63085.0
1785,35367,66903.0
1786,35367,66905.0
1787,35367,61329.0
1788,35367,58140.0
1789,35367,59452.0
1790,35367,66975.0
1791,35367,67004.0
1792,35367,45037.0
1793,35367,36689.0
1794,35367,55778.0
1795,35367,41402.0
1796,35367,42847.0
1797,35367,60951.0
1798,35367,67125.0
1799,35367,39496.0
1800,35367,67231.0
1801,35367,47270.0
1802,35367,63071.0
1803,35367,39029.0
1804,35367,36291.0
1805,35367,36183.0
1806,35367,36195.0
1807,35367,36381.0
1808,35367,36409.0
1809,35367,36411.0
1810,35367,36485.0
1811,35367,36486.0
1812,35367,36548.0
1813,35367,36550.0
1814,35367,36597.0
1815,35367,36670.0
1816,35367,36673.0
1817,35367,36775.0
1818,35367,36928.0
1819,35367,36929.0
1820,35367,36969.0
1821,35367,37026.0
1822,35367,37027.0
1823,35367,37121.0
1824,35367,37206.0
1825,35367,37207.0
1826,35367,37405.0
1827,35367,37406.0
1828,35367,37422.0
1829,35367,37581.0
1830,35367,37583.0
1831,35367,37590.0
1832,35367,37722.0
1833,35367,37724.0
1834,35367,37725.0
1835,35367,37846.0
1836,35367,37847.0
1837,35367,37848.0
1838,35367,37865.0
1839,35367,37988.0
1840,35367,38128.0
1841,35367,38129.0
1842,35367,38130.0
1843,35367,38131.0
1844,35367,38245.0
1845,35367,38355.0
1846,35367,38539.0
1847,35367,38550.0
1848,35367,38576.0
1849,35367,38740.0
1850,35367,38873.0
1851,35367,38875.0
1852,35367,39024.0
1853,35367,39025.0
1854,35367,39026.0
1855,35367,39163.0
1856,35367,39164.0
1857,35367,39165.0
1858,35367,39166.0
1859,35367,39305.0
1860,35367,39309.0
1861,35367,39490.0
1862,35367,39491.0
1863,35367,39492.0
1864,35367,39493.0
1865,35367,39494.0
1866,35367,39498.0
1867,35367,39610.0
1868,35367,39727.0
1869,35367,39728.0
1870,35367,39730.0
1871,35367,39731.0
1872,35367,39732.0
1873,35367,39867.0
1874,35367,39956.0
1875,35367,40056.0
1876,35367,40596.0
1877,35367,40852.0
1878,35367,40854.0
1879,35367,40973.0
1880,35367,41152.0
1881,35367,41153.0
1882,35367,41156.0
1883,35367,41403.0
1884,35367,41404.0
1885,35367,41405.0
1886,35367,41406.0
1887,35367,42100.0
1888,35367,42104.0
1889,35367,42720.0
1890,35367,42849.0
1891,35367,43041.0
1892,35367,43778.0
1893,35367,43785.0
1894,35367,44045.0
1895,35367,44511.0
1896,35367,44822.0
1897,35367,44823.0
1898,35367,45512.0
1899,35367,45514.0
1900,35367,45515.0
1901,35367,45518.0
1902,35367,46056.0
1903,35367,46251.0
1904,35367,46691.0
1905,35367,46814.0
1906,35367,46815.0
1907,35367,46982.0
1908,35367,47158.0
1909,35367,47271.0
1910,35367,47294.0
1911,35367,48229.0
1912,35367,48664.0
1913,35367,49177.0
1914,35367,49183.0
1915,35367,49330.0
1916,35367,49825.0
1917,35367,50200.0
1918,35367,51359.0
1919,35367,51490.0
1920,35367,52111.0
1921,35367,52353.0
1922,35367,52356.0
1923,35367,52367.0
1924,35367,52797.0
1925,35367,52800.0
1926,35367,53863.0
1927,35367,57864.0
1928,35367,57865.0
1929,35367,58002.0
1930,35367,58005.0
1931,35367,58025.0
1932,35367,58908.0
1933,35367,59901.0
1934,35367,60393.0
1935,35367,60817.0
1936,35367,60954.0
1937,35367,60961.0
1938,35367,61313.0
1939,35367,61460.0
1940,35367,61766.0
1941,35367,61770.0
1942,35367,62045.0
1943,35367,62147.0
1944,35367,62284.0
1945,35367,62429.0
1946,35367,62836.0
1947,35367,62967.0
1948,35367,62968.0
1949,35367,63072.0
1950,35367,63347.0
1951,35367,64269.0
1952,35367,66085.0
1953,35367,66087.0
1954,35367,66553.0
1955,35367,66798.0
1956,35367,66799.0
1957,35367,66835.0
1958,35367,66873.0
1959,35367,66874.0
1960,35367,66898.0
1961,35367,66899.0
1962,35367,66934.0
1963,35367,67269.0
1964,35367,67303.0
1965,35367,67389.0
1966,36489,40296.0
1967,36489,60620.0
1968,36489,46695.0
1969,36489,43183.0
1970,36489,43350.0
1971,36489,44043.0
1972,36489,39481.0
1973,36489,39458.0
1974,36489,40476.0
1975,36489,40578.0
1976,36489,40963.0
1977,36489,43629.0
1978,36489,43775.0
1979,36489,44008.0
1980,36489,45188.0
1981,36489,45507.0
1982,36489,46271.0
1983,36489,46551.0
1984,36489,47000.0
1985,36489,47579.0
1986,36489,47582.0
1987,36489,47698.0
1988,36489,47926.0
1989,36489,64776.0
1990,36489,64778.0
1991,36489,66517.0
1992,36776,39452.0
1993,36776,40302.0
1994,36776,39482.0
1995,36776,39459.0
1996,36776,39460.0
1997,36776,39480.0
1998,36776,39605.0
1999,36776,39830.0
2000,36776,39847.0
2001,36776,39953.0
2002,36776,40042.0
2003,36776,40331.0
2004,36776,40343.0
2005,36776,40481.0
2006,36776,41273.0
2007,36776,46395.0
2008,36776,46553.0
2009,36776,46706.0
2010,36776,46708.0
2011,36776,46823.0
2012,36776,47152.0
2013,36776,47290.0
2014,36776,49052.0
2015,36776,49172.0
2016,36776,49335.0
2017,36776,53527.0
2018,36776,59287.0
2019,36776,66082.0
2020,36776,66244.0
2021,36776,66320.0
2022,34089,39957.0
2023,34089,36689.0
2024,34089,39496.0
2025,34089,39029.0
2026,34089,36927.0
2027,34089,39959.0
2028,34089,36597.0
2029,34089,36670.0
2030,34089,36673.0
2031,34089,36775.0
2032,34089,36928.0
2033,34089,36929.0
2034,34089,36969.0
2035,34089,37026.0
2036,34089,37027.0
2037,34089,37121.0
2038,34089,37206.0
2039,34089,37207.0
2040,34089,37405.0
2041,34089,37406.0
2042,34089,37422.0
2043,34089,37581.0
2044,34089,37583.0
2045,34089,37590.0
2046,34089,37722.0
2047,34089,37724.0
2048,34089,37725.0
2049,34089,37846.0
2050,34089,37847.0
2051,34089,37848.0
2052,34089,37865.0
2053,34089,37988.0
2054,34089,38128.0
2055,34089,38129.0
2056,34089,38130.0
2057,34089,38131.0
2058,34089,38245.0
2059,34089,38355.0
2060,34089,38539.0
2061,34089,38550.0
2062,34089,38576.0
2063,34089,38577.0
2064,34089,38740.0
2065,34089,38744.0
2066,34089,38873.0
2067,34089,38875.0
2068,34089,39024.0
2069,34089,39025.0
2070,34089,39026.0
2071,34089,39163.0
2072,34089,39164.0
2073,34089,39165.0
2074,34089,39166.0
2075,34089,39305.0
2076,34089,39309.0
2077,34089,39490.0
2078,34089,39491.0
2079,34089,39492.0
2080,34089,39493.0
2081,34089,39494.0
2082,34089,39498.0
2083,34089,39610.0
2084,34089,39727.0
2085,34089,39728.0
2086,34089,39730.0
2087,34089,39731.0
2088,34089,39732.0
2089,34089,39867.0
2090,34089,39956.0
2091,34089,40056.0
2092,34109,39957.0
2093,34109,39496.0
2094,34109,39029.0
2095,34109,38571.0
2096,34109,40338.0
2097,34109,40965.0
2098,34109,39959.0
2099,34109,40964.0
2100,34109,38578.0
2101,34109,40340.0
2102,34109,37026.0
2103,34109,37027.0
2104,34109,37121.0
2105,34109,37206.0
2106,34109,37207.0
2107,34109,37405.0
2108,34109,37406.0
2109,34109,37422.0
2110,34109,37581.0
2111,34109,37583.0
2112,34109,37590.0
2113,34109,37722.0
2114,34109,37724.0
2115,34109,37725.0
2116,34109,37846.0
2117,34109,37847.0
2118,34109,37848.0
2119,34109,37865.0
2120,34109,37988.0
2121,34109,38128.0
2122,34109,38129.0
2123,34109,38130.0
2124,34109,38131.0
2125,34109,38245.0
2126,34109,38355.0
2127,34109,38550.0
2128,34109,38576.0
2129,34109,38577.0
2130,34109,38740.0
2131,34109,38744.0
2132,34109,38873.0
2133,34109,38875.0
2134,34109,39024.0
2135,34109,39025.0
2136,34109,39026.0
2137,34109,39163.0
2138,34109,39164.0
2139,34109,39165.0
2140,34109,39166.0
2141,34109,39305.0
2142,34109,39309.0
2143,34109,39490.0
2144,34109,39491.0
2145,34109,39492.0
2146,34109,39493.0
2147,34109,39494.0
2148,34109,39498.0
2149,34109,39610.0
2150,34109,39727.0
2151,34109,39728.0
2152,34109,39730.0
2153,34109,39731.0
2154,34109,39732.0
2155,34109,39867.0
2156,34109,39956.0
2157,34109,40056.0
2158,34109,40596.0
2159,34109,40852.0
2160,34109,40854.0
2161,34109,40973.0
2162,40591,60950.0
2163,40591,51763.0
2164,40591,62411.0
2165,40591,63085.0
2166,40591,66903.0
2167,40591,66905.0
2168,40591,61329.0
2169,40591,58140.0
2170,40591,59452.0
2171,40591,66975.0
2172,40591,67004.0
2173,40591,61771.0
2174,40591,57710.0
2175,40591,55778.0
2176,40591,61609.0
2177,40591,62547.0
2178,40591,60951.0
2179,40591,67125.0
2180,40591,55776.0
2181,40591,63071.0
2182,40591,51887.0
2183,40591,48530.0
2184,40591,54204.0
2185,40591,47909.0
2186,40591,49331.0
2187,40591,63348.0
2188,40591,48228.0
2189,40591,49045.0
2190,40591,54983.0
2191,40591,57345.0
2192,40591,57691.0
2193,40591,49618.0
2194,40591,53554.0
2195,40591,49826.0
2196,40591,47912.0
2197,40591,62148.0
2198,40591,48227.0
2199,40591,48230.0
2200,40591,54825.0
2201,40591,54187.0
2202,40591,57863.0
2203,40591,49617.0
2204,40591,48110.0
2205,40591,50762.0
2206,40591,53132.0
2207,40591,48377.0
2208,40591,51360.0
2209,40591,58000.0
2210,40591,67012.0
2211,40591,52799.0
2212,40591,47564.0
2213,40591,55917.0
2214,40591,55119.0
2215,40591,49830.0
2216,40591,51471.0
2217,40591,47902.0
2218,40591,51075.0
2219,40591,51886.0
2220,40591,48235.0
2221,40591,53861.0
2222,40591,54679.0
2223,40591,49824.0
2224,40591,52348.0
2225,40591,51472.0
2226,40591,49329.0
2227,40591,50600.0
2228,40591,49619.0
2229,40591,49827.0
2230,40591,51074.0
2231,40591,50599.0
2232,40591,58001.0
2233,40591,54826.0
2234,40591,62550.0
2235,40591,54526.0
2236,40591,52523.0
2237,40591,47440.0
2238,40591,47692.0
2239,40591,47693.0
2240,40591,48107.0
2241,40591,48118.0
2242,40591,48229.0
2243,40591,48664.0
2244,40591,49177.0
2245,40591,49183.0
2246,40591,49330.0
2247,40591,49825.0
2248,40591,50200.0
2249,40591,51359.0
2250,40591,51490.0
2251,40591,52797.0
2252,40591,53863.0
2253,40591,56822.0
2254,40591,57864.0
2255,40591,57865.0
2256,40591,58002.0
2257,40591,58005.0
2258,40591,58025.0
2259,40591,61460.0
2260,40591,61766.0
2261,40591,61770.0
2262,40591,62045.0
2263,40591,62147.0
2264,40591,62284.0
2265,40591,62429.0
2266,40591,62836.0
2267,40591,62967.0
2268,40591,62968.0
2269,40591,63072.0
2270,40591,63347.0
2271,40591,64269.0
2272,40591,66085.0
2273,40591,66087.0
2274,40591,66553.0
2275,40591,66656.0
2276,40591,66686.0
2277,40591,66798.0
2278,40591,66799.0
2279,40591,66835.0
2280,40591,66873.0
2281,40591,66874.0
2282,40591,66898.0
2283,40591,66899.0
2284,40591,66934.0
2285,40591,67389.0
2286,55762,64015.0
2287,55762,64777.0
2288,55762,66012.0
2289,55762,64037.0
2290,55762,63209.0
2291,55762,63216.0
2292,55762,63229.0
2293,55762,63629.0
2294,55762,64776.0
2295,55762,64778.0
2296,35956,40591.0
2297,34801,39957.0
2298,34801,45037.0
2299,34801,47292.0
2300,34801,39496.0
2301,34801,47270.0
2302,34801,39029.0
2303,34801,48530.0
2304,34801,36927.0
2305,34801,40338.0
2306,34801,45346.0
2307,34801,40965.0
2308,34801,39959.0
2309,34801,41730.0
2310,34801,36928.0
2311,34801,36929.0
2312,34801,36969.0
2313,34801,37026.0
2314,34801,37027.0
2315,34801,37121.0
2316,34801,37206.0
2317,34801,37207.0
2318,34801,37405.0
2319,34801,37406.0
2320,34801,37422.0
2321,34801,37581.0
2322,34801,37583.0
2323,34801,37590.0
2324,34801,37722.0
2325,34801,37724.0
2326,34801,37725.0
2327,34801,37846.0
2328,34801,37847.0
2329,34801,37848.0
2330,34801,37865.0
2331,34801,37988.0
2332,34801,38128.0
2333,34801,38129.0
2334,34801,38130.0
2335,34801,38131.0
2336,34801,38245.0
2337,34801,38355.0
2338,34801,38550.0
2339,34801,38576.0
2340,34801,38577.0
2341,34801,38740.0
2342,34801,38744.0
2343,34801,38873.0
2344,34801,38875.0
2345,34801,39024.0
2346,34801,39025.0
2347,34801,39026.0
2348,34801,39163.0
2349,34801,39164.0
2350,34801,39165.0
2351,34801,39166.0
2352,34801,39305.0
2353,34801,39309.0
2354,34801,39490.0
2355,34801,39491.0
2356,34801,39492.0
2357,34801,39493.0
2358,34801,39494.0
2359,34801,39498.0
2360,34801,39610.0
2361,34801,39727.0
2362,34801,39728.0
2363,34801,39730.0
2364,34801,39731.0
2365,34801,39732.0
2366,34801,39867.0
2367,34801,39956.0
2368,34801,40056.0
2369,34801,40596.0
2370,34801,40852.0
2371,34801,40854.0
2372,34801,44822.0
2373,34801,44823.0
2374,34801,45512.0
2375,34801,45514.0
2376,34801,45515.0
2377,34801,45518.0
2378,34801,46056.0
2379,34801,46251.0
2380,34801,46691.0
2381,34801,46814.0
2382,34801,46815.0
2383,34801,46982.0
2384,34801,47158.0
2385,34801,47271.0
2386,34801,47294.0
2387,34801,47440.0
2388,34801,47692.0
2389,34801,47693.0
2390,34801,48107.0
2391,34801,48118.0
2392,34801,48229.0
2393,34801,48664.0
2394,34801,49177.0
2395,34801,49183.0
2396,35048,60950.0
2397,35048,58140.0
2398,35048,45037.0
2399,35048,36689.0
2400,35048,55778.0
2401,35048,41402.0
2402,35048,42847.0
2403,35048,39496.0
2404,35048,47270.0
2405,35048,39029.0
2406,35048,36291.0
2407,35048,54204.0
2408,35048,36381.0
2409,35048,36382.0
2410,35048,36409.0
2411,35048,36411.0
2412,35048,36485.0
2413,35048,36486.0
2414,35048,36548.0
2415,35048,36550.0
2416,35048,36597.0
2417,35048,36670.0
2418,35048,36673.0
2419,35048,36775.0
2420,35048,36928.0
2421,35048,36929.0
2422,35048,36969.0
2423,35048,37026.0
2424,35048,37027.0
2425,35048,37121.0
2426,35048,37206.0
2427,35048,37207.0
2428,35048,37405.0
2429,35048,37406.0
2430,35048,37422.0
2431,35048,37581.0
2432,35048,37583.0
2433,35048,37590.0
2434,35048,37722.0
2435,35048,37724.0
2436,35048,37725.0
2437,35048,37846.0
2438,35048,37847.0
2439,35048,37848.0
2440,35048,37865.0
2441,35048,37988.0
2442,35048,38128.0
2443,35048,38129.0
2444,35048,38130.0
2445,35048,38131.0
2446,35048,38245.0
2447,35048,38355.0
2448,35048,38539.0
2449,35048,38550.0
2450,35048,38576.0
2451,35048,38577.0
2452,35048,38740.0
2453,35048,38744.0
2454,35048,38873.0
2455,35048,38875.0
2456,35048,39024.0
2457,35048,39025.0
2458,35048,39026.0
2459,35048,39163.0
2460,35048,39164.0
2461,35048,39165.0
2462,35048,39166.0
2463,35048,39305.0
2464,35048,39309.0
2465,35048,39490.0
2466,35048,39491.0
2467,35048,39492.0
2468,35048,39727.0
2469,35048,39728.0
2470,35048,40056.0
2471,35048,40852.0
2472,35048,40973.0
2473,35048,41152.0
2474,35048,41153.0
2475,35048,41156.0
2476,35048,41403.0
2477,35048,41404.0
2478,35048,41405.0
2479,35048,41406.0
2480,35048,42100.0
2481,35048,42104.0
2482,35048,42720.0
2483,35048,42849.0
2484,35048,43041.0
2485,35048,43778.0
2486,35048,43785.0
2487,35048,44045.0
2488,35048,44511.0
2489,35048,44822.0
2490,35048,44823.0
2491,35048,45512.0
2492,35048,45514.0
2493,35048,45515.0
2494,35048,45518.0
2495,35048,52797.0
2496,35048,53863.0
2497,35048,56822.0
2498,35048,57864.0
2499,35048,57865.0
2500,35048,58002.0
2501,35048,58005.0
2502,35048,58025.0
2503,35048,66085.0
2504,35048,66087.0
2505,35048,66553.0
2506,35048,66656.0
2507,35048,66686.0
2508,35048,66798.0
2509,35048,66799.0
2510,35048,66835.0
2511,34382,60950.0
2512,34382,39957.0
2513,34382,62411.0
2514,34382,63085.0
2515,34382,66903.0
2516,34382,66905.0
2517,34382,61329.0
2518,34382,58140.0
2519,34382,59452.0
2520,34382,66975.0
2521,34382,67004.0
2522,34382,45037.0
2523,34382,36689.0
2524,34382,55778.0
2525,34382,41402.0
2526,34382,42847.0
2527,34382,60951.0
2528,34382,35860.0
2529,34382,63071.0
2530,34382,39029.0
2531,34382,36291.0
2532,34382,36183.0
2533,34382,36195.0
2534,34382,36381.0
2535,34382,36382.0
2536,34382,36409.0
2537,34382,36411.0
2538,34382,36485.0
2539,34382,36486.0
2540,34382,36548.0
2541,34382,36550.0
2542,34382,36597.0
2543,34382,36670.0
2544,34382,36673.0
2545,34382,36775.0
2546,34382,36928.0
2547,34382,36929.0
2548,34382,36969.0
2549,34382,37026.0
2550,34382,37027.0
2551,34382,37121.0
2552,34382,37206.0
2553,34382,37207.0
2554,34382,37405.0
2555,34382,37406.0
2556,34382,37422.0
2557,34382,37581.0
2558,34382,37583.0
2559,34382,37722.0
2560,34382,37724.0
2561,34382,37846.0
2562,34382,37847.0
2563,34382,37865.0
2564,34382,37988.0
2565,34382,38128.0
2566,34382,38129.0
2567,34382,38130.0
2568,34382,38131.0
2569,34382,38245.0
2570,34382,38355.0
2571,34382,38539.0
2572,34382,38550.0
2573,34382,38576.0
2574,34382,38740.0
2575,34382,38875.0
2576,34382,39024.0
2577,34382,39025.0
2578,34382,39163.0
2579,34382,39164.0
2580,34382,39165.0
2581,34382,39309.0
2582,34382,39490.0
2583,34382,39491.0
2584,34382,39492.0
2585,34382,39493.0
2586,34382,39494.0
2587,34382,39498.0
2588,34382,39610.0
2589,34382,39727.0
2590,34382,39730.0
2591,34382,39732.0
2592,34382,39867.0
2593,34382,39956.0
2594,34382,40056.0
2595,34382,41405.0
2596,34382,48664.0
2597,34382,49177.0
2598,34382,49183.0
2599,34382,49330.0
2600,34382,49825.0
2601,34382,50200.0
2602,34382,51359.0
2603,34382,51490.0
2604,34382,52111.0
2605,34382,52353.0
2606,34382,52356.0
2607,34382,52367.0
2608,34382,52797.0
2609,34382,52800.0
2610,34382,57864.0
2611,34382,57865.0
2612,34382,58002.0
2613,34382,58005.0
2614,34382,58025.0
2615,34382,58908.0
2616,34382,59901.0
2617,34382,60393.0
2618,34382,60817.0
2619,34382,60954.0
2620,34382,60961.0
2621,34382,61313.0
2622,34382,61460.0
2623,34382,66085.0
2624,34382,66087.0
2625,34382,66553.0
2626,34382,66656.0
2627,34382,66686.0
2628,34382,66798.0
2629,34382,66799.0
2630,34382,66835.0
2631,34382,66873.0
2632,34382,66874.0
2633,34382,66898.0
2634,34382,66899.0
2635,34382,66934.0
2636,34382,67389.0
2637,35364,39957.0
2638,35364,45037.0
